# Euro foreign exchange reference rates
# Source: https://www.ecb.europa.eu/stats/policy_and_exchange_rates/euro_reference_exchange_rates/html/index.en.html
# Available free of charge
# Date == days since the UNIX epoch, i.e., 1970-01-01
"Date","USD","JPY","BGN","CYP","CZK","DKK","EEK","GBP","HUF","LTL","LVL","MTL","PLN","ROL","RON","SEK","SIT","SKK","CHF","ISK","NOK","HRK","RUB","TRL","TRY","AUD","BRL","CAD","CNY","HKD","IDR","ILS","INR","KRW","MXN","MYR","NZD","PHP","SGD","THB","ZAR"
11701,0.8927,117.64,1.955,0.5761,32.28,7.4326,15.6466,0.6157,243.88,3.5697,0.5641,0.4018,3.5985,28570,NA,9.2021,219.9625,42.521,1.4791,91.58,7.944,NA,NA,1219000,NA,1.7229,NA,1.4252,NA,6.9617,NA,NA,NA,1166.76,NA,NA,2.1077,NA,1.6375,NA,10.2024
11698,0.8919,117.82,1.9555,0.5759,32.261,7.4335,15.6466,0.6179,244.95,3.5611,0.5693,0.4022,3.6057,28930,NA,9.1505,218.4235,42.554,1.4795,91.25,7.952,NA,NA,1228000,NA,1.7119,NA,1.4292,NA,6.9554,NA,NA,NA,1168.84,NA,NA,2.103,NA,1.6437,NA,10.322
11697,0.8909,117.96,1.955,0.57597,32.138,7.4339,15.6466,0.6172,244.33,3.5626,0.5632,0.4018,3.591,28647,NA,9.1795,218.7639,42.59,1.4833,90.88,7.951,NA,NA,1236000,NA,1.6968,NA,1.4254,NA,6.9478,NA,NA,NA,1171.09,NA,NA,2.074,NA,1.645,NA,10.1362
11696,0.8921,118.05,1.9549,0.57587,32.283,7.4383,15.6466,0.61875,244.19,3.568,0.5638,0.4022,3.5578,28573,NA,9.246,218.6013,42.829,1.4791,91.06,7.9475,NA,NA,1244000,NA,1.707,NA,1.4231,NA,6.9571,NA,NA,NA,1165.89,NA,NA,2.0812,NA,1.6469,NA,10.0941
11695,0.8909,118.22,1.954,0.57577,32.257,7.4391,15.6466,0.6182,243.75,3.5632,0.5628,0.402,3.507,28588,NA,9.2353,216.4417,42.845,1.4703,91.26,7.9585,NA,NA,1241000,NA,1.711,NA,1.4267,NA,6.948,NA,NA,NA,1162.18,NA,NA,2.0774,NA,1.6479,NA,10.3567
11694,0.8905,116.72,1.954,0.57571,32.02,7.4389,15.6466,0.6194,243.55,3.5616,0.5615,0.4021,3.4872,28800,NA,9.211,217.9977,42.869,1.4719,90.62,7.975,NA,NA,1248000,NA,1.718,NA,1.4212,NA,6.945,NA,NA,NA,1162.1,NA,NA,2.0838,NA,1.6441,NA,10.5903
11691,0.8954,117.18,1.9539,0.57561,31.932,7.4405,15.6466,0.6217,244.15,3.5819,0.5628,0.4032,3.5265,28717,NA,9.2353,217.6852,42.829,1.4789,91.5,7.9865,NA,NA,1271000,NA,1.728,NA,1.4305,NA,6.9828,NA,NA,NA,1167.33,NA,NA,2.0916,NA,1.6517,NA,10.8522
11690,0.9036,119.02,1.953,0.57554,31.853,7.438,15.6466,0.6254,245.32,3.6149,0.5664,0.4045,3.569,28843,NA,9.2337,220.3297,42.829,1.4856,91.48,8.0105,NA,NA,1294000,NA,1.752,NA,1.4422,NA,7.0463,NA,NA,NA,1181.64,NA,NA,2.1279,NA,1.6709,NA,11.1152
11689,0.9038,119.53,1.9519,0.57527,31.707,7.4388,15.6466,0.6262,244.58,3.6143,0.5665,0.4047,3.5608,28687,NA,9.2825,216.7703,42.728,1.4833,92.19,8.0115,NA,NA,1311000,NA,1.7603,NA,1.4436,NA,7.0482,NA,NA,NA,1185.79,NA,NA,2.1469,NA,1.6737,NA,11.1014
11684,0.8813,115.33,1.9463,0.57504,31.962,7.4365,15.6466,0.6085,245.18,3.5228,0.5563,0.3994,3.4953,27817,NA,9.3012,218.8364,42.78,1.4829,91.48,7.9515,NA,NA,1269500,NA,1.728,NA,1.4077,NA,6.8723,NA,NA,NA,1161.55,NA,NA,2.1215,NA,1.6306,NA,10.4302
11683,0.8823,115.9,1.9475,0.5753,32.168,7.4386,15.6466,0.609,245.78,3.5287,0.5568,0.3996,3.5202,27712,NA,9.4413,218.8137,42.855,1.4835,89.95,7.961,NA,NA,1270000,NA,1.7384,NA,1.4134,NA,6.8793,NA,NA,NA,1169.05,NA,NA,2.134,NA,1.636,NA,10.5876
11680,0.8798,114.23,1.9462,0.57458,32.045,7.4386,15.6466,0.6127,245.71,3.5205,0.555,0.3998,3.5195,27600,NA,9.505,218.8489,42.961,1.4721,89.9,7.9755,NA,NA,1304000,NA,1.7319,NA,1.4044,NA,6.8602,NA,NA,NA,1147.26,NA,NA,2.1177,NA,1.6181,NA,10.5356
11677,0.8943,115.88,1.9462,0.57455,32.325,7.4404,15.6466,0.6176,246.22,3.5773,0.5611,0.4023,3.5457,28024,NA,9.5065,218.6593,43.081,1.4642,90.88,7.987,NA,NA,1323000,NA,1.7649,NA,1.4145,NA,6.9733,NA,NA,NA,1170.55,NA,NA,2.1621,NA,1.6444,NA,11.134
11676,0.8973,115.05,1.9462,0.57551,32.265,7.4392,15.6466,0.6203,246.63,3.5893,0.5617,0.403,3.5561,28208,NA,9.512,218.6214,43.199,1.4675,90.31,7.984,NA,NA,1328000,NA,1.7677,NA,1.4155,NA,6.9975,NA,NA,NA,1166.49,NA,NA,2.1751,NA,1.647,NA,12.1203
11675,0.8983,114.68,1.9461,0.57551,31.963,7.4393,15.6466,0.6197,245.3,3.5934,0.5615,0.4036,3.5624,28111,NA,9.5029,219.1653,43.01,1.4734,90.35,7.9805,NA,NA,1316000,NA,1.7465,NA,1.4169,NA,7.0058,NA,NA,NA,1160.6,NA,NA,2.1565,NA,1.6478,NA,11.2332
11674,0.9012,115.26,1.9461,0.57534,31.824,7.439,15.6466,0.6189,245.29,3.6032,0.5628,0.4033,3.5843,28313,NA,9.4648,219.9014,42.839,1.4744,91.82,7.9935,NA,NA,1307000,NA,1.7452,NA,1.4141,NA,7.0287,NA,NA,NA,1158.94,NA,NA,2.1588,NA,1.6575,NA,11.0352
11673,0.9049,115.68,1.946,0.57488,32.145,7.444,15.6466,0.6213,246.11,3.6192,0.5643,0.4041,3.6053,28532,NA,9.4817,219.9981,42.89,1.4772,92.39,8.037,NA,NA,1309000,NA,1.7458,NA,1.4129,NA,7.0578,NA,NA,NA,1158.27,NA,NA,2.163,NA,1.6631,NA,10.774
11670,0.9016,115.05,1.9462,0.57488,32.63,7.4475,15.6466,0.6217,246.38,3.6052,0.5631,0.4037,3.625,28500,NA,9.4642,219.9644,43.119,1.4737,93.64,8.028,NA,NA,1291000,NA,1.7398,NA,1.414,NA,7.0321,NA,NA,NA,1154.86,NA,NA,2.1582,NA,1.6533,NA,11.1212
11669,0.8975,113.29,1.9461,0.57478,32.57,7.448,15.6466,0.6209,246.75,3.5882,0.5605,0.4031,3.619,28400,NA,9.3588,219.9876,43.22,1.473,93.84,8.0235,NA,NA,1268000,NA,1.7241,NA,1.4066,NA,7.0003,NA,NA,NA,1139.29,NA,NA,2.1392,NA,1.6415,NA,10.2854
11668,0.8938,112.6,1.9465,0.57478,32.705,7.449,15.6466,0.6207,247.14,3.5745,0.559,0.4026,3.6271,28300,NA,9.3833,219.9897,43.271,1.4739,93.32,8.0065,NA,NA,1275000,NA,1.7235,NA,1.4005,NA,6.9714,NA,NA,NA,1136.02,NA,NA,2.1242,NA,1.6361,NA,9.9972
11667,0.8908,112.3,1.9465,0.57478,32.86,7.4458,15.6466,0.621,247.85,3.5621,0.558,0.4024,3.6153,28278,NA,9.3669,219.8265,43.305,1.4792,94.36,8.002,NA,NA,1281000,NA,1.7325,NA,1.4063,NA,6.9478,NA,NA,NA,1133.99,NA,NA,2.1375,NA,1.6301,NA,9.8968
11666,0.885,111.82,1.9467,0.57508,32.953,7.4439,15.6466,0.6198,250.19,3.5388,0.5557,0.4016,3.6195,28170,NA,9.3443,218.979,43.23,1.4806,96.04,7.9895,NA,NA,1278000,NA,1.7209,NA,1.3966,NA,6.9023,NA,NA,NA,1130.15,NA,NA,2.1338,NA,1.6231,NA,9.8346
11663,0.8911,111.5,1.9467,0.57484,33,7.4459,15.6466,0.6241,249.6,3.563,0.5581,0.4029,3.6477,28260,NA,9.3573,219.7124,43.155,1.4787,96.91,7.977,NA,NA,1290000,NA,1.7245,NA,1.405,NA,6.9499,NA,NA,NA,1129.47,NA,NA,2.1422,NA,1.6324,NA,9.7445
11662,0.8889,110.72,1.9465,0.57478,32.967,7.4455,15.6466,0.62555,248.9,3.5546,0.5565,0.4028,3.6323,28093,NA,9.3619,219.6729,43.15,1.4741,97.21,7.976,NA,NA,1294000,NA,1.7176,NA,1.3973,NA,6.9331,NA,NA,NA,1128.37,NA,NA,2.136,NA,1.6298,NA,9.8623
11661,0.8919,110.84,1.9465,0.57438,33.025,7.4456,15.6466,0.627,248.53,3.5665,0.5585,0.4034,3.6088,28140,NA,9.4457,219.8143,43.17,1.4747,97.15,8,NA,NA,1302000,NA,1.7323,NA,1.4035,NA,6.9564,NA,NA,NA,1135.39,NA,NA,2.1551,NA,1.6374,NA,9.6506
11660,0.8902,110.5,1.9468,0.57422,33.038,7.4446,15.6466,0.6259,249.43,3.5597,0.5578,0.403,3.5853,28090,NA,9.4739,219.8381,43.15,1.4726,95.91,7.9665,NA,NA,1321000,NA,1.7227,NA,1.4007,NA,6.9428,NA,NA,NA,1129.66,NA,NA,2.1523,NA,1.6344,NA,9.258
11659,0.8925,110.21,1.9475,0.57422,33.125,7.4452,15.6466,0.6275,250.55,3.57,0.5583,0.4036,3.6175,28157,NA,9.5736,219.6273,43.229,1.4732,95.11,8.0015,NA,NA,1337000,NA,1.7203,NA,1.4054,NA,6.9603,NA,NA,NA,1135.97,NA,NA,2.1533,NA,1.6368,NA,9.3088
11656,0.8898,110.06,1.9477,0.57425,33.097,7.4425,15.6466,0.6238,251.78,3.5581,0.5569,0.4026,3.6255,28050,NA,9.491,219.5527,43.401,1.4724,95.27,7.951,NA,NA,1319000,NA,1.7073,NA,1.4057,NA,6.9395,NA,NA,NA,1128.27,NA,NA,2.1338,NA,1.6298,NA,9.1695
11655,0.8887,109.23,1.9482,0.57432,33.272,7.4411,15.6466,0.6236,250.7,3.553,0.5555,0.4025,3.6228,28003,NA,9.468,219.9513,43.35,1.4635,96.88,7.948,NA,NA,1326000,NA,1.7125,NA,1.4061,NA,6.9305,NA,NA,NA,1123.32,NA,NA,2.1474,NA,1.6255,NA,8.8064
11654,0.8831,108.94,1.948,0.57425,33.237,7.4406,15.6466,0.6235,250.84,3.5313,0.5541,0.4018,3.6,27798,NA,9.4084,219.5688,43.33,1.4586,97.34,7.9415,NA,NA,1309000,NA,1.695,NA,1.4031,NA,6.8869,NA,NA,NA,1118.89,NA,NA,2.1335,NA,1.6188,NA,8.7559
11653,0.8788,108.99,1.947,0.57425,33.147,7.4404,15.6466,0.6236,251.65,3.5141,0.5527,0.4013,3.587,27650,NA,9.3412,219.5411,43.291,1.4641,96.93,7.941,NA,NA,1298000,NA,1.683,NA,1.4,NA,6.8534,NA,NA,NA,1107.29,NA,NA,2.1148,NA,1.6124,NA,8.739
11652,0.8818,109.33,1.9469,0.57379,33.127,7.4412,15.6466,0.622,251.55,3.5239,0.5541,0.4014,3.61,27725,NA,9.3641,219.9996,43.151,1.4663,97.22,7.9495,NA,NA,1304000,NA,1.7007,NA,1.41,NA,6.8771,NA,NA,NA,1115.48,NA,NA,2.1333,NA,1.6163,NA,8.7077
11649,0.8795,109.1,1.9468,0.57372,33.133,7.441,15.6466,0.6219,251.8,3.5162,0.553,0.4012,3.6077,27617,NA,9.3611,220.2752,43.121,1.4617,97.11,7.929,NA,NA,1313000,NA,1.701,NA,1.4055,NA,6.8592,NA,NA,NA,1119.6,NA,NA,2.1415,NA,1.6166,NA,8.7444
11648,0.8778,108.66,1.9463,0.57359,33.238,7.4423,15.6466,0.6211,251.5,3.5115,0.5526,0.4004,3.5943,27567,NA,9.3868,220.3128,43.261,1.4594,96.34,7.883,NA,NA,1318000,NA,1.7006,NA,1.4048,NA,6.846,NA,NA,NA,1121.39,NA,NA,2.1436,NA,1.6169,NA,8.756
11647,0.8791,108.02,1.9461,0.57316,33.217,7.4449,15.6466,0.6194,250.15,3.5153,0.5519,0.4008,3.594,27593,NA,9.4082,220.1185,43.16,1.4573,96.32,7.894,NA,NA,1311000,NA,1.6982,NA,1.4052,NA,6.8561,NA,NA,NA,1120.85,NA,NA,2.1337,NA,1.6148,NA,8.659
11646,0.8824,108.47,1.9461,0.5731,33.172,7.4455,15.6466,0.6227,249.88,3.5292,0.5534,0.4016,3.6152,27692,NA,9.366,220.2992,42.869,1.458,95.41,7.9125,NA,NA,1291000,NA,1.6941,NA,1.4044,NA,6.882,NA,NA,NA,1127.71,NA,NA,2.1255,NA,1.621,NA,8.6145
11645,0.8793,108.48,1.9461,0.5731,33.172,7.4438,15.6466,0.6186,250,3.5161,0.552,0.4007,3.6217,27555,NA,9.3665,220.287,42.834,1.4651,94.79,7.922,NA,NA,1311000,NA,1.6868,NA,1.3928,NA,6.8582,NA,NA,NA,1128.14,NA,NA,2.115,NA,1.6205,NA,8.4952
11642,0.8845,108.46,1.946,0.5729,33.258,7.4411,15.6466,0.6175,252,3.5377,0.5533,0.4011,3.6625,27733,NA,9.377,219.6021,42.809,1.4674,94.68,7.92,NA,NA,1335000,NA,1.6893,NA,1.4075,NA,6.8986,NA,NA,NA,1134.81,NA,NA,2.1145,NA,1.6239,NA,8.4377
11641,0.8825,107.91,1.9462,0.5728,33.275,7.4422,15.6466,0.6149,249.74,3.53,0.552,0.4005,3.6215,27652,NA,9.3345,219.8917,42.76,1.4709,94.1,7.9,NA,NA,1345000,NA,1.6989,NA,1.4049,NA,6.8834,NA,NA,NA,1127.84,NA,NA,2.1035,NA,1.6173,NA,8.5216
11640,0.8803,107.2,1.9462,0.57264,33.243,7.4446,15.6466,0.6126,249.15,3.5208,0.5509,0.3996,3.6098,27523,NA,9.334,220.0253,42.751,1.4701,94.56,7.844,NA,NA,1355000,NA,1.6855,NA,1.4,NA,6.8663,NA,NA,NA,1130.31,NA,NA,2.0815,NA,1.6077,NA,8.547
11639,0.8842,107.14,1.9461,0.57339,33.26,7.4489,15.6466,0.6125,249.5,3.5368,0.552,0.4003,3.6168,27648,NA,9.3595,219.9793,42.775,1.4655,94.85,7.884,NA,NA,1383000,NA,1.704,NA,1.4113,NA,6.8968,NA,NA,NA,1137.97,NA,NA,2.0935,NA,1.6137,NA,8.579
11638,0.8919,107.66,1.9461,0.57366,33.3,7.4525,15.6466,0.61355,250.62,3.5673,0.5544,0.4018,3.631,27870,NA,9.4107,220.15,42.881,1.4634,93.73,7.897,NA,NA,1391000,NA,1.7166,NA,1.429,NA,6.9567,NA,NA,NA,1145.2,NA,NA,2.1118,NA,1.6268,NA,8.6202
11635,0.893,107.47,1.9462,0.57366,33.382,7.4496,15.6466,0.6144,251,3.5713,0.5549,0.4016,3.6372,27808,NA,9.4244,220.4728,43.039,1.4667,93.47,7.8935,NA,NA,1387000,NA,1.7347,NA,1.4278,NA,6.9653,NA,NA,NA,1141.25,NA,NA,2.1321,NA,1.6292,NA,8.5905
11634,0.8972,108.25,1.9462,0.57409,33.345,7.45,15.6466,0.6128,250.53,3.5884,0.5567,0.4019,3.6443,27957,NA,9.38,220.4751,43.089,1.4679,93.68,7.892,NA,NA,1386000,NA,1.7434,NA,1.4324,NA,6.9982,NA,NA,NA,1148.42,NA,NA,2.141,NA,1.629,NA,8.5385
11633,0.9014,108.98,1.9467,0.57445,33.448,7.4489,15.6466,0.6155,251.84,3.6045,0.5591,0.4028,3.6793,28013,NA,9.474,220.362,43.286,1.4704,94.98,7.9585,NA,NA,1399000,NA,1.7485,NA,1.4354,NA,7.0308,NA,NA,NA,1164.61,NA,NA,2.147,NA,1.6356,NA,8.595
11632,0.8961,108.46,1.9468,0.57445,33.457,7.4478,15.6466,0.6152,252.15,3.5817,0.5569,0.4021,3.6688,27878,NA,9.48,220.4921,43.37,1.4715,95.18,7.9265,NA,NA,1380000,NA,1.747,NA,1.4282,NA,6.9895,NA,NA,NA,1160.45,NA,NA,2.1345,NA,1.6305,NA,8.4862
11631,0.8961,109.3,1.9466,0.57435,33.454,7.448,15.6466,0.6162,253.44,3.5838,0.5573,0.4023,3.6844,27855,NA,9.5117,220.3197,43.37,1.4713,94.61,7.9515,NA,NA,1397000,NA,1.7665,NA,1.4272,NA,6.9896,NA,NA,NA,1179.27,NA,NA,2.1595,NA,1.6325,NA,8.578
11628,0.9056,110.05,1.9466,0.57435,33.53,7.4483,15.6466,0.6183,254.9,3.6175,0.5609,0.4035,3.72,28115,NA,9.5336,220.4768,43.525,1.4741,94.71,7.969,NA,NA,1419000,NA,1.7864,NA,1.4464,NA,7.0637,NA,NA,NA,1169.13,NA,NA,2.1861,NA,1.6572,NA,8.6919
11627,0.9097,110.72,1.947,0.57445,33.628,7.4481,15.6466,0.6206,255.13,3.6346,0.5627,0.4045,3.7113,28232,NA,9.585,220.155,43.535,1.4725,94.92,7.985,NA,NA,1431000,NA,1.7781,NA,1.4486,NA,7.0973,NA,NA,NA,1174.42,NA,NA,2.1823,NA,1.6627,NA,8.5935
11626,0.9042,110.37,1.9465,0.57425,33.62,7.4434,15.6466,0.6213,255.24,3.6166,0.5609,0.404,3.705,28027,NA,9.6122,220.1475,43.615,1.4682,93.92,7.9985,NA,NA,1438000,NA,1.7942,NA,1.4347,NA,7.0528,NA,NA,NA,1170.94,NA,NA,2.193,NA,1.6477,NA,8.5647
11625,0.9064,110.42,1.9461,0.57399,33.618,7.4405,15.6466,0.6232,256.34,3.6247,0.5615,0.4045,3.7208,28046,NA,9.5832,220.1887,43.74,1.4703,94.12,7.9745,NA,NA,1450000,NA,1.7816,NA,1.4281,NA,7.0698,NA,NA,NA,1171.98,NA,NA,2.1768,NA,1.6516,NA,8.493
11624,0.9005,109.94,1.9465,0.57403,33.547,7.4399,15.6466,0.621,254,3.6004,0.5596,0.4035,3.688,27767,NA,9.4742,220.0893,43.628,1.4738,93.88,7.968,NA,NA,1443000,NA,1.7833,NA,1.4199,NA,7.0238,NA,NA,NA,1164.35,NA,NA,2.1717,NA,1.6497,NA,8.408
11621,0.8911,109.25,1.9467,0.57415,33.665,7.4364,15.6466,0.6234,252.98,3.563,0.5563,0.4028,3.6495,27512,NA,9.4315,220.345,43.665,1.4746,93.16,7.9525,NA,NA,1435000,NA,1.7767,NA,1.4027,NA,6.9504,NA,NA,NA,1153.08,NA,NA,2.1605,NA,1.6297,NA,8.3808
11620,0.8889,109.56,1.9465,0.57432,33.332,7.4362,15.6466,0.624,252.56,3.555,0.556,0.4026,3.6862,27453,NA,9.4482,220.3384,43.561,1.4779,93.25,7.949,NA,NA,1435000,NA,1.7563,NA,1.3992,NA,6.9333,NA,NA,NA,1149.35,NA,NA,2.1417,NA,1.6235,NA,8.3698
11619,0.8917,109.48,1.946,0.57428,33.3,7.4361,15.6466,0.6257,252.22,3.5665,0.5568,0.4032,3.6715,27577,NA,9.4942,220.2935,43.628,1.4798,93.35,7.945,NA,NA,1428000,NA,1.755,NA,1.4033,NA,6.9552,NA,NA,NA,1155.64,NA,NA,2.13,NA,1.6313,NA,8.3815
11618,0.8887,109.03,1.9463,0.57425,33.317,7.4362,15.6466,0.6258,251.45,3.5541,0.5557,0.4027,3.669,27490,NA,9.5085,220.305,43.645,1.4791,92.77,7.949,NA,NA,1430000,NA,1.747,NA,1.4008,NA,6.9318,NA,NA,NA,1156.64,NA,NA,2.1322,NA,1.6228,NA,8.4515
11617,0.8969,109.18,1.9465,0.57442,33.368,7.4363,15.6466,0.627,254.19,3.586,0.5583,0.404,3.6957,27727,NA,9.5069,220.3275,43.745,1.4754,92.48,7.98,NA,NA,1469000,NA,1.7672,NA,1.4136,NA,6.9957,NA,NA,NA,1165.97,NA,NA,2.1547,NA,1.639,NA,8.4534
11614,0.9009,109.1,1.9467,0.57442,33.493,7.4366,15.6466,0.6249,254.25,3.6027,0.5592,0.4042,3.7068,27775,NA,9.4715,220.2675,43.693,1.4777,92.65,7.969,NA,NA,1481000,NA,1.7793,NA,1.4204,NA,7.027,NA,NA,NA,1170.72,NA,NA,2.1665,NA,1.6417,NA,8.336
11613,0.9026,109.23,1.9462,0.57438,33.507,7.4365,15.6466,0.6249,254.44,3.6095,0.5597,0.4043,3.6958,27805,NA,9.4936,220.2886,43.56,1.478,92.73,7.9575,NA,NA,1490000,NA,1.775,NA,1.4211,NA,7.0403,NA,NA,NA,1172.93,NA,NA,2.1645,NA,1.6364,NA,8.358
11612,0.9022,109.75,1.9462,0.57438,33.47,7.4365,15.6466,0.6241,254.25,3.6073,0.5599,0.4042,3.698,27773,NA,9.4515,220.1246,43.52,1.484,92.46,7.9495,NA,NA,1473000,NA,1.7628,NA,1.4121,NA,7.0372,NA,NA,NA,1170.6,NA,NA,2.1504,NA,1.6396,NA,8.3643
11611,0.9052,110.05,1.946,0.57438,33.45,7.4368,15.6466,0.6262,254.06,3.6193,0.5612,0.4048,3.6955,27857,NA,9.4865,220.1825,43.528,1.4809,91.83,7.9705,NA,NA,1474000,NA,1.7641,NA,1.411,NA,7.0605,NA,NA,NA,1174.5,NA,NA,2.1576,NA,1.6474,NA,8.3138
11610,0.9097,109.8,1.947,0.57422,33.46,7.4377,15.6466,0.6273,255.27,3.6372,0.5623,0.4055,3.7338,28017,NA,9.5033,220.2458,43.479,1.4776,91.33,7.9735,NA,NA,1462000,NA,1.7702,NA,1.4205,NA,7.0956,NA,NA,NA,1176.24,NA,NA,2.1603,NA,1.647,NA,8.208
11607,0.904,109.65,1.9468,0.57418,33.527,7.4369,15.6466,0.6248,255.63,3.6151,0.5604,0.4044,3.743,27818,NA,9.521,220.3415,43.428,1.4825,90.76,7.9555,NA,NA,1441000,NA,1.809,NA,1.4114,NA,7.0512,NA,NA,NA,1169.78,NA,NA,2.1849,NA,1.642,NA,8.2797
11606,0.9062,109.55,1.9466,0.57395,33.557,7.4368,15.6466,0.6252,254.92,3.6239,0.561,0.4047,3.7292,27893,NA,9.5635,220.1957,43.563,1.4852,91.37,7.972,NA,NA,1462000,NA,1.8133,NA,1.4196,NA,7.0681,NA,NA,NA,1180.78,NA,NA,2.1968,NA,1.6497,NA,8.318
11605,0.9136,109.63,1.9472,0.57418,33.605,7.4354,15.6466,0.6286,255.95,3.6535,0.5635,0.4061,3.7952,28075,NA,9.6509,220.1867,43.608,1.4826,93.59,7.996,NA,NA,1489000,NA,1.8189,NA,1.4306,NA,7.1259,NA,NA,NA,1195.9,NA,NA,2.2041,NA,1.6547,NA,8.465
11604,0.9193,110.61,1.9486,0.57415,33.643,7.4352,15.6466,0.6257,256.78,3.6756,0.5656,0.4064,3.828,28253,NA,9.6785,220.1935,43.699,1.4814,94.09,8.0235,NA,NA,1505000,NA,1.8247,NA,1.4335,NA,7.1703,NA,NA,NA,1196.93,NA,NA,2.2187,NA,1.6588,NA,8.5155
11603,0.9214,110.35,1.9486,0.57455,33.75,7.4342,15.6466,0.6251,259.04,3.684,0.5668,0.4065,3.85,28253,NA,9.7397,220.1438,43.718,1.4762,94,8.06,NA,NA,1502000,NA,1.817,NA,1.44,NA,7.1866,NA,NA,NA,1202.43,NA,NA,2.2144,NA,1.6533,NA,8.602
11600,0.9174,110.31,1.9481,0.57455,33.678,7.4349,15.6466,0.6204,256.98,3.6672,0.5653,0.4054,3.8054,28133,NA,9.7341,220.1586,43.552,1.4874,93.98,8.07,NA,NA,1487000,NA,1.8093,NA,1.4382,NA,7.1554,NA,NA,NA,1199.04,NA,NA,2.2022,NA,1.6405,NA,8.5231
11599,0.9117,109.95,1.9477,0.57461,33.678,7.4347,15.6466,0.6192,257.32,3.6452,0.5645,0.4045,3.82,27970,NA,9.6897,220.1251,43.52,1.4856,92.62,8.0605,NA,NA,1460000,NA,1.8306,NA,1.4283,NA,7.1107,NA,NA,NA,1191.59,NA,NA,2.2294,NA,1.6213,NA,8.529
11598,0.9209,111.54,1.9476,0.57428,33.632,7.4352,15.6466,0.6245,257.27,3.6827,0.5692,0.4064,3.8608,28157,NA,9.7392,220.1347,43.495,1.4844,92.96,8.0835,NA,NA,1454000,NA,1.8463,NA,1.4431,NA,7.1823,NA,NA,NA,1214.21,NA,NA,2.2594,NA,1.6391,NA,8.5598
11597,0.9189,110.73,1.9471,0.57438,33.609,7.4352,15.6466,0.6208,257.98,3.674,0.5677,0.4056,3.8697,28168,NA,9.7785,220.1556,43.47,1.4803,92.54,8.089,NA,NA,1440000,NA,1.8622,NA,1.443,NA,7.1663,NA,NA,NA,1214.79,NA,NA,2.2678,NA,1.6326,NA,8.4217
11596,0.9125,109.2,1.9469,0.57445,33.81,7.4362,15.6466,0.6174,257.27,3.6491,0.5645,0.4044,3.8535,27910,NA,9.7331,220.1527,43.598,1.4799,91.48,8.0855,NA,NA,1413000,NA,1.8536,NA,1.4407,NA,7.1161,NA,NA,NA,1189.9,NA,NA,2.2462,NA,1.6126,NA,8.2022
11593,0.9131,109.02,1.9475,0.57435,33.912,7.4367,15.6466,0.622,257.35,3.6508,0.5654,0.4052,3.8598,27876,NA,9.7321,220.0282,43.622,1.4761,92.39,8.11,NA,NA,1395000,NA,1.842,NA,1.4418,NA,7.1217,NA,NA,NA,1190.68,NA,NA,2.2395,NA,1.6123,NA,8.2217
11592,0.9205,109.75,1.9488,0.57415,33.917,7.4364,15.6466,0.6244,257.55,3.6797,0.5689,0.4063,3.8592,28013,NA,9.8752,219.9856,43.647,1.4811,93.72,8.085,NA,NA,1425000,NA,1.895,NA,1.4478,NA,7.1794,NA,NA,NA,1198.49,NA,NA,2.2925,NA,1.6256,NA,8.281
11591,0.9219,108.62,1.947,0.57395,34.005,7.4362,15.6466,0.6255,258.28,3.6853,0.5685,0.4066,3.8853,27995,NA,9.92,219.9884,43.812,1.4795,93.23,8.051,NA,NA,1424000,NA,1.8575,NA,1.4475,NA,7.1904,NA,NA,NA,1198.47,NA,NA,2.254,NA,1.6287,NA,8.142
11590,0.9176,107.53,1.9462,0.57376,34.16,7.4382,15.6466,0.6275,259.83,3.6683,0.5663,0.4064,3.8758,27848,NA,9.8338,220.185,43.865,1.46,93.17,8.045,NA,NA,1423000,NA,1.861,NA,1.4382,NA,7.1569,NA,NA,NA,1195.63,NA,NA,2.2503,NA,1.6232,NA,8.0545
11589,0.9164,107.47,1.9465,0.57356,34.235,7.4378,15.6466,0.6266,260.95,3.6647,0.5656,0.4061,3.843,27807,NA,9.9185,220.1875,43.845,1.4602,92.72,7.979,NA,NA,1431000,NA,1.8626,NA,1.4372,NA,7.1477,NA,NA,NA,1191.32,NA,NA,2.2551,NA,1.6124,NA,7.9982
11586,0.92,107.18,1.9467,0.57339,34.277,7.4394,15.6466,0.6301,260.65,3.6791,0.5667,0.4071,3.8243,27877,NA,9.9631,219.9148,43.738,1.4464,92.3,7.929,NA,NA,1409000,NA,1.9,NA,1.4385,NA,7.1759,NA,NA,NA,1205.2,NA,NA,2.2825,NA,1.6022,NA,8.0788
11585,0.9259,108.15,1.9467,0.5731,34.245,7.4436,15.6466,0.632,258.27,3.7027,0.5702,0.408,3.8745,28038,NA,9.7783,219.8592,43.768,1.4735,92.56,7.9315,NA,NA,1405000,NA,1.8748,NA,1.4524,NA,7.2215,NA,NA,NA,1202.47,NA,NA,2.2505,NA,1.6083,NA,8.0438
11584,0.9258,108.84,1.9467,0.57293,34.273,7.4423,15.6466,0.6323,258.15,3.7024,0.571,0.408,3.9097,28015,NA,9.7215,219.8358,43.76,1.4835,92.31,7.967,NA,NA,1383000,NA,1.8837,NA,1.455,NA,7.2208,NA,NA,NA,1200.3,NA,NA,2.2582,NA,1.6118,NA,8.007
